,price,SMA,ADX,RSI,stochastic_oscillator,ATR,bollinger_band_width,OBV,CMF,z_score,donchian_channel_position
345,127.672622680664,133.21596527099615,16.91800270961254,36.083082487256185,41.731410657699236,59.60924576783157,0.28627642753885063,683719300.0,0.08008485055888356,-0.5814198384192661,0.41731410657699236
346,125.758102416992,132.4432159423829,16.344382197123828,31.930336233866143,35.67792649914584,56.396156964830126,0.28633641454522696,667690500.0,0.03967664666114376,-0.7051190986317604,0.3567792649914584
347,124.703704833984,131.5345069885254,17.087083182387058,31.047005780421543,32.34404741378486,52.67371107012812,0.283013691950744,654278800.0,0.03743319847069045,-0.7339805472309232,0.32344047413784854
348,123.741775512695,130.68175201416017,18.535194020844198,29.026822276883223,52.79223602596238,49.43039598176021,0.2815848719269326,641345600.0,0.10106384941715055,-0.7543861808650654,0.29302541915742963
349,122.197227478027,129.68332633972165,20.955864904077664,64.1583986984682,43.99367555469989,48.32969706852281,0.27698038896750493,627132800.0,0.06907504439232577,-0.833647375246571,0.24418865708495813
350,121.697784423828,128.62224998474113,23.84442556132842,61.80804516630557,24.882276155221707,46.56801023228736,0.26741768946981964,615825000.0,0.04931662759739724,-0.8052672122037916,0.2283968648847834
351,118.257179260254,127.43938293457025,26.86050929809942,41.95378088532043,3.3116994144554277,45.63699694211697,0.26087607352897296,598221100.0,0.03447125818008074,-1.1047627030256375,0.11960904347209571
352,120.338172912598,126.24938926696775,30.011855301627968,36.19358173182684,17.92192285947741,46.96939791231864,0.23761131768240062,611982900.0,-0.017114452581342015,-0.7882072728612977,0.18540757455869428
353,119.006340026855,124.9839653015136,30.73368278618093,33.40854820281298,8.571401280415367,47.46554712378818,0.20479468396688005,597174800.0,-0.07779518342981898,-0.9341480241707487,0.14329661115618358
354,119.884986877441,123.70851325988761,31.700369273338044,29.995168870300958,14.740198000129823,45.42919609102889,0.14384859684976004,608255500.0,-0.07322541426712617,-0.859446534978822,0.3082193321213342
355,123.575317382813,124.10806808471673,31.038820193700342,35.56133833819311,40.64924063884008,44.94839310311816,0.13025485243788043,620509100.0,-0.03999240932878604,-0.13182266745187055,0.5184400269891348
356,124.99040222168,124.54693107604973,27.08967371608339,39.275322452475166,50.584256858722455,44.93416109076889,0.1160771751275482,631109900.0,-0.04633533483741792,0.12270026422365632,0.5058425685872245
357,127.866859436035,124.85677185058584,25.189618361056393,44.50715450167013,76.22382554024279,43.93229040932226,0.1159718893314972,643529400.0,-0.05871666376316172,0.8315230440175213,0.7077926446215033
358,127.617126464844,124.95434799194331,25.360936820381305,48.6430658855525,79.62543492577274,42.85504430021038,0.11736955238303179,633478100.0,-0.04474056548561923,0.7262534484870291,0.6902594123284596
359,129.614898681641,125.14487648010251,26.0956281583405,54.05717768149146,98.76445091887103,40.90943799860227,0.12152874179753013,643614500.0,-0.04457735015071821,1.1756487756245013,0.8305188429460599
360,129.096954345703,125.21563034057615,27.165414839140574,57.40659629302902,94.44010573024693,38.746288479263505,0.12335302527600213,634999700.0,-0.08364740195642631,1.0051515352506342,0.7941550487960211
361,129.170959472656,125.18973388671868,28.2831543934014,60.360376300859315,91.05036127070522,36.4754913929978,0.12246937532212486,645322900.0,-0.096668517490239,1.0386771051805794,0.7993507947784387
362,128.81022644043,125.13978805541987,29.396841564671465,62.091849215734335,88.16555749973102,35.17747889914449,0.12077950659377623,636121900.0,-0.1381930284856737,0.9713802365301343,0.7740244791556802
363,130.641540527344,125.1434875488281,29.494384863076853,69.87374538131287,97.47545310768784,34.74665992641298,0.1209467731905542,644446500.0,-0.11031938493160699,1.4530025340105917,0.9720278160270704
364,133.786148071289,125.42141647338865,31.16467720650034,75.29998550131276,96.27148575751016,35.96598199192315,0.13341599353356315,656577100.0,-0.05764572748222905,1.9995506312910407,0.9627148575751017
365,134.202392578125,125.7479049682617,34.50908292967786,88.20915065181208,98.37115401106611,36.5971795767119,0.14575404387634502,667387200.0,0.044110752668517376,1.8451255056150475,0.9844704040648958
366,134.655563354492,126.19277801513672,37.486245351988146,87.21146185258337,98.86365238670497,35.70719993660051,0.15774017803423532,677975000.0,0.1245161195936474,1.700577734706987,0.9891541672694718
367,136.903106689453,126.80274810791016,40.70993533803528,94.40094549796544,95.97253955242154,35.846908981560276,0.17282938261777167,689944800.0,0.17401175219980566,1.8435314005919514,0.9618431233462532
368,138.188674926758,127.52509307861332,44.75312750803467,94.51175866180401,95.88825178701671,36.84470827296211,0.18691061881276672,701433200.0,0.17706566020970516,1.789507296570909,0.9658494299739719
369,139.298538208008,128.38015861511235,48.809021611847164,93.72409491318527,90.95746387296244,37.37138065311389,0.197768477271664,717667600.0,0.13841831531727725,1.7201376544333513,0.9318910935045387
370,141.749542236328,129.38274650573734,52.90265374129092,94.06598300474448,97.26626475618197,38.08974532674222,0.20965635798453083,732729000.0,0.21740844472113532,1.8236134028773054,0.9810677841490911
371,139.825744628906,130.46117477416993,56.78817389138164,83.10271233273745,78.76709784708385,39.96371859316931,0.20358488697153046,714601300.0,0.2054032439598182,1.410330846394578,0.8607262551723476
372,136.116912841797,131.25011177062987,58.11252995061253,69.74637218786106,53.767948308777136,42.47934199925265,0.1926096848592301,694772100.0,0.1603142511467785,0.770062160968707,0.7105952174753815
373,139.196823120117,132.259635925293,54.048583941335544,71.19469208747593,73.62116708374108,44.53216640844616,0.17786034476812138,709617600.0,0.22836598591830695,1.1796059443117617,0.8334597960223342
374,138.743606567383,133.2025669097901,50.94133266779669,71.39914254902718,70.683405554778,43.807626201701645,0.15930273681041174,695395900.0,0.15857299843332115,1.044516773815957,0.7934961899861058
375,141.425827026367,134.09509239196782,49.1886136448532,74.36546667953232,87.64922523137282,44.03578543202422,0.1523707260070461,709720000.0,0.13256887491504504,1.4351360351473215,0.9035868787133553
376,139.252304077148,134.80818748474124,48.38216139746387,69.3652852673374,72.34034344673725,47.56544836402173,0.1415834308623084,689626100.0,0.08397624715132136,0.9313581815486315,0.7734487650382773
377,139.576019287109,135.3936454772949,44.9221581801366,67.55078526373063,67.6470714554147,51.06537304780844,0.1358788481905913,708091200.0,0.051766579418675025,0.90935340866415,0.76874931995477
378,141.425827026367,136.08408050537108,41.735186757967355,65.81163003096202,79.33548929840781,53.127877980880356,0.12970654412525134,725224500.0,0.06114321238813499,1.2105258159249168,0.8524305393844622
379,140.42692565918,136.62468185424805,39.922295424080275,62.57935120273529,69.90043131979866,53.9516269998399,0.1243185548831362,708985700.0,0.023440182933033137,0.8954365872036235,0.789442462676119
380,143.479064941406,137.34378738403316,37.75853795099873,66.13659106675838,89.99996278062356,54.62490680675917,0.12018469701524216,723327900.0,0.03762625889844229,1.486743381656177,0.9425864512948944
381,142.729919433594,138.02173538208007,37.17474648462536,61.274075053823395,80.9328471038979,53.67407524051177,0.11104064789929981,711556400.0,0.03623437782112141,1.228807780277831,0.8974371400668971
382,144.422454833984,138.80234680175778,37.02706506013862,61.87449461670556,86.69053886041608,51.737723572212055,0.0993151727798742,724405900.0,0.03196979055421612,1.630768235902265,0.9205575539756629
383,143.701049804688,139.45532226562494,37.28122832004078,58.51215296934124,79.67627744048202,50.19099210100545,0.08756780000472829,712304800.0,0.009000889144044455,1.3906971977306777,0.8516090851474862
