,price,SMA,ADX,RSI,stochastic_oscillator,ATR,bollinger_band_width,OBV,CMF,z_score,donchian_channel_position
2020-04-27,85.2582550048828,85.02342529296875,17.60890159276298,43.50837645222544,47.13577907319769,49.330388886767835,0.17462258192264332,-476191200.0,-0.20233505323000303,0.06326653276205989,0.4713577907319769
2020-04-28,85.861946105957,85.11670150756837,18.362813991798344,42.078069972997596,51.30750322007118,50.021373859219295,0.1742647664168923,-409721800.0,-0.20290073707184658,0.20097149097742975,0.5130750322007118
2020-04-29,88.1776809692383,82.72953491210939,16.747326707354215,53.813193089964315,62.34135867677245,57.59421755417065,0.207485155239882,-620411700.0,-0.1715502598251455,1.2695830638295575,0.7069538392929132
2020-04-30,86.2854461669922,83.28222656250001,19.085242150702786,41.31941520509587,54.23404202059224,56.12350816254323,0.19170290946525548,-639539300.0,-0.15410857123552757,0.7524299080639256,0.6127120667611792
2020-05-01,84.0237884521484,83.58137817382814,18.144795027702624,43.54415302984418,41.471501221044875,54.69384228730391,0.18220669993525693,-658087000.0,-0.17818029879002642,0.11620139161745986,0.4847354223434438
2020-05-04,83.0236129760742,84.97350883483888,18.59767594029449,45.41982953081723,41.04833890692473,47.78420286951746,0.1718567725777338,-627582400.0,-0.242658461307626,-0.5340983109854364,0.31693593335142056
2020-05-05,82.8974761962891,84.65061378479005,17.410745208321664,51.884128670915715,39.91940984075101,45.33286111946118,0.16692885925362574,-460724500.0,-0.2875290122510558,-0.49626592433378397,0.3082194250394373
2020-05-06,81.3386383056641,84.18062934875489,15.634479751804543,54.83871327364722,17.445963649608704,43.57095060940753,0.15726742153399198,-666624500.0,-0.31478744618267357,-0.8586808183155373,0.20049808116323667
2020-05-07,82.1856460571289,83.74025726318361,15.463653412736592,41.542404414600455,25.89932951099394,42.31550025564202,0.14039542456181892,-649852600.0,-0.3354712024082267,-0.5289255422018738,0.2590293843924424
2020-05-08,83.528205871582,83.45117340087891,11.689219753892923,52.30336735558253,39.29843864870664,43.96908578173033,0.12687527205644497,-675595300.0,-0.31558162342561913,0.029102103747534015,0.35180512991212903
2020-05-11,81.0683212280273,83.08083763122559,13.822228354925603,52.13355629632179,13.503644702011059,41.03232077143769,0.11685922822042813,-615041900.0,-0.2910540510451739,-0.8291546485445892,0.19531771897307296
2020-05-12,78.4192199707031,82.69923934936523,15.635507858210843,45.22930184017839,1.0358366142228614,41.70469556820367,0.1222766856773231,-643004800.0,-0.3041224173014999,-1.6930140142031018,0.010358366142228613
2020-05-13,75.7160415649414,82.39468116760254,19.14547929067504,40.132581266349284,3.9252224098292223,42.48533245048601,0.1431656707074966,-724686900.0,-0.3303505898701559,-2.26469608840702,0.039252224098292224
2020-05-14,78.860725402832,82.4032413482666,23.132670185734998,44.561868951132645,30.02931160181263,44.81495961243524,0.14263927454779401,-550842900.0,-0.20568999694671244,-1.2055587751974028,0.3002931160181263
2020-05-15,77.401008605957,81.98514938354492,25.22394343443239,33.875692535846724,20.527838137087702,45.41936685895998,0.14755572514197612,-576941900.0,-0.2835292373734432,-1.5157468713848832,0.205278381370877
